Name	Country	name_index	country_index
Rogashkov	Russian	[42, 11, 20, 10, 4, 14, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rogatkin	Russian	[42, 11, 20, 10, 6, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rogatko	Russian	[42, 11, 20, 10, 6, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rogatsky	Russian	[42, 11, 20, 10, 6, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rohatsevich	Russian	[42, 11, 14, 10, 6, 4, 19, 18, 5, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rohin	Russian	[42, 11, 14, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rohlin	Russian	[42, 11, 14, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rohmanov	Russian	[42, 11, 14, 24, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rohmistrov	Russian	[42, 11, 14, 24, 5, 4, 6, 8, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rokhatsevich	Russian	[42, 11, 17, 14, 10, 6, 4, 19, 18, 5, 13, 14, 0, 0, 0, 0, 0, 0, 0]	6
Rokhin	Russian	[42, 11, 17, 14, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rokhlin	Russian	[42, 11, 17, 14, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rokhmanov	Russian	[42, 11, 17, 14, 24, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rokhmistrov	Russian	[42, 11, 17, 14, 24, 5, 4, 6, 8, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rosenbloom	Russian	[42, 11, 4, 19, 9, 1, 2, 11, 11, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotai	Russian	[42, 11, 6, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotar	Russian	[42, 11, 6, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotaru	Russian	[42, 11, 6, 10, 8, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotast	Russian	[42, 11, 6, 10, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotenberg	Russian	[42, 11, 6, 19, 9, 1, 19, 8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotermel	Russian	[42, 11, 6, 19, 8, 24, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotgang	Russian	[42, 11, 6, 20, 10, 9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotin	Russian	[42, 11, 6, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotmistrov	Russian	[42, 11, 6, 24, 5, 4, 6, 8, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotov	Russian	[42, 11, 6, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotshild	Russian	[42, 11, 6, 4, 14, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rotshtein	Russian	[42, 11, 6, 4, 14, 6, 19, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rott	Russian	[42, 11, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Routiyainen	Russian	[42, 11, 21, 6, 5, 22, 10, 5, 9, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovbel	Russian	[42, 11, 18, 1, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovensky	Russian	[42, 11, 18, 19, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovinsky	Russian	[42, 11, 18, 5, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovkov	Russian	[42, 11, 18, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovkovsky	Russian	[42, 11, 18, 17, 11, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovner	Russian	[42, 11, 18, 9, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovnev	Russian	[42, 11, 18, 9, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovnin	Russian	[42, 11, 18, 9, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rovnyansky	Russian	[42, 11, 18, 9, 22, 10, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rozenbloom	Russian	[42, 11, 15, 19, 9, 1, 2, 11, 11, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rozenblum	Russian	[42, 11, 15, 19, 9, 1, 2, 21, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruhimovich	Russian	[42, 21, 14, 5, 24, 11, 18, 5, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruhledev	Russian	[42, 21, 14, 2, 19, 3, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruhlin	Russian	[42, 21, 14, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruhlov	Russian	[42, 21, 14, 2, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruhlyada	Russian	[42, 21, 14, 2, 22, 10, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruhlyadko	Russian	[42, 21, 14, 2, 22, 10, 3, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruhtoev	Russian	[42, 21, 14, 6, 11, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rujenkov	Russian	[42, 21, 7, 19, 9, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rujentsov	Russian	[42, 21, 7, 19, 9, 6, 4, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rujilo	Russian	[42, 21, 7, 5, 2, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rujitsky	Russian	[42, 21, 7, 5, 6, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rujje	Russian	[42, 21, 7, 7, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rujnikov	Russian	[42, 21, 7, 9, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rukhimovich	Russian	[42, 21, 17, 14, 5, 24, 11, 18, 5, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rukhledev	Russian	[42, 21, 17, 14, 2, 19, 3, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rukhlin	Russian	[42, 21, 17, 14, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rukhlov	Russian	[42, 21, 17, 14, 2, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rukhlyada	Russian	[42, 21, 17, 14, 2, 22, 10, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rukhlyadko	Russian	[42, 21, 17, 14, 2, 22, 10, 3, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rukhtoev	Russian	[42, 21, 17, 14, 6, 11, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruslanov	Russian	[42, 21, 4, 2, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rusov	Russian	[42, 21, 4, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Russkih	Russian	[42, 21, 4, 4, 17, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Russkikh	Russian	[42, 21, 4, 4, 17, 5, 17, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Russkin	Russian	[42, 21, 4, 4, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Russov	Russian	[42, 21, 4, 4, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rustamov	Russian	[42, 21, 4, 6, 10, 24, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rustikov	Russian	[42, 21, 4, 6, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rusu	Russian	[42, 21, 4, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rusyaev	Russian	[42, 21, 4, 22, 10, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rutberg	Russian	[42, 21, 6, 1, 19, 8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rutenburg	Russian	[42, 21, 6, 19, 9, 1, 21, 8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rutkevich	Russian	[42, 21, 6, 17, 19, 18, 5, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rutkovsky	Russian	[42, 21, 6, 17, 11, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rutman	Russian	[42, 21, 6, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruts	Russian	[42, 21, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rutshtein	Russian	[42, 21, 6, 4, 14, 6, 19, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzaev	Russian	[42, 21, 15, 10, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzaikin	Russian	[42, 21, 15, 10, 5, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzakov	Russian	[42, 21, 15, 10, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzankin	Russian	[42, 21, 15, 10, 9, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzanov	Russian	[42, 21, 15, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzavin	Russian	[42, 21, 15, 10, 18, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzhenkov	Russian	[42, 21, 15, 14, 19, 9, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzhentsov	Russian	[42, 21, 15, 14, 19, 9, 6, 4, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzhilo	Russian	[42, 21, 15, 14, 5, 2, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzhitsky	Russian	[42, 21, 15, 14, 5, 6, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzhnikov	Russian	[42, 21, 15, 14, 9, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzimatov	Russian	[42, 21, 15, 5, 24, 10, 6, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzin	Russian	[42, 21, 15, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ruzsky	Russian	[42, 21, 15, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjak	Russian	[42, 22, 7, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjakov	Russian	[42, 22, 7, 10, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjankov	Russian	[42, 22, 7, 10, 9, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjanov	Russian	[42, 22, 7, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjenko	Russian	[42, 22, 7, 19, 9, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjenkov	Russian	[42, 22, 7, 19, 9, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjev	Russian	[42, 22, 7, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjih	Russian	[42, 22, 7, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjik	Russian	[42, 22, 7, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjikh	Russian	[42, 22, 7, 5, 17, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjikov	Russian	[42, 22, 7, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjkin	Russian	[42, 22, 7, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjko	Russian	[42, 22, 7, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjkov	Russian	[42, 22, 7, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjkovsky	Russian	[42, 22, 7, 17, 11, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjov	Russian	[42, 22, 7, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryjy	Russian	[42, 22, 7, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhak	Russian	[42, 22, 15, 14, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhakov	Russian	[42, 22, 15, 14, 10, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhankov	Russian	[42, 22, 15, 14, 10, 9, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhanov	Russian	[42, 22, 15, 14, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhenko	Russian	[42, 22, 15, 14, 19, 9, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhenkov	Russian	[42, 22, 15, 14, 19, 9, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhev	Russian	[42, 22, 15, 14, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhey	Russian	[42, 22, 15, 14, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhih	Russian	[42, 22, 15, 14, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhik	Russian	[42, 22, 15, 14, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhikh	Russian	[42, 22, 15, 14, 5, 17, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhikov	Russian	[42, 22, 15, 14, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhkin	Russian	[42, 22, 15, 14, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhko	Russian	[42, 22, 15, 14, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhkov	Russian	[42, 22, 15, 14, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhkovsky	Russian	[42, 22, 15, 14, 17, 11, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhov	Russian	[42, 22, 15, 14, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Ryzhy	Russian	[42, 22, 15, 14, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rzhanitsin	Russian	[42, 15, 14, 10, 9, 5, 6, 4, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rzhanov	Russian	[42, 15, 14, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rzhavin	Russian	[42, 15, 14, 10, 18, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rzhavinsky	Russian	[42, 15, 14, 10, 18, 5, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rzheshevsky	Russian	[42, 15, 14, 19, 4, 14, 19, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rzheshotarsky	Russian	[42, 15, 14, 19, 4, 14, 11, 6, 10, 8, 4, 17, 22, 0, 0, 0, 0, 0, 0]	6
Rzheussky	Russian	[42, 15, 14, 19, 21, 4, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Rzhevsky	Russian	[42, 15, 14, 19, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Researcher	Russian	[42, 19, 4, 19, 10, 8, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sai	Russian	[43, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saidbaev	Russian	[43, 10, 5, 3, 1, 10, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saidulaev	Russian	[43, 10, 5, 3, 21, 2, 10, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saidullaev	Russian	[43, 10, 5, 3, 21, 2, 2, 10, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saifitdinov	Russian	[43, 10, 5, 25, 5, 6, 3, 5, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saifulaev	Russian	[43, 10, 5, 25, 21, 2, 10, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saifulin	Russian	[43, 10, 5, 25, 21, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saifullin	Russian	[43, 10, 5, 25, 21, 2, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saifulov	Russian	[43, 10, 5, 25, 21, 2, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saifutdinov	Russian	[43, 10, 5, 25, 21, 6, 3, 5, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saigin	Russian	[43, 10, 5, 20, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saigutin	Russian	[43, 10, 5, 20, 21, 6, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saihanov	Russian	[43, 10, 5, 14, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saikin	Russian	[43, 10, 5, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saiko	Russian	[43, 10, 5, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saikov	Russian	[43, 10, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sailotov	Russian	[43, 10, 5, 2, 11, 6, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saitanov	Russian	[43, 10, 5, 6, 10, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saitiev	Russian	[43, 10, 5, 6, 5, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saitov	Russian	[43, 10, 5, 6, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sak	Russian	[43, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saker	Russian	[43, 10, 17, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakiev	Russian	[43, 10, 17, 5, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakin	Russian	[43, 10, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakiyaev	Russian	[43, 10, 17, 5, 22, 10, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakov	Russian	[43, 10, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakovich	Russian	[43, 10, 17, 11, 18, 5, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saks	Russian	[43, 10, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saksagansky	Russian	[43, 10, 17, 4, 10, 20, 10, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakson	Russian	[43, 10, 17, 4, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Saksonov	Russian	[43, 10, 17, 4, 11, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakulin	Russian	[43, 10, 17, 21, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sakun	Russian	[43, 10, 17, 21, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sapojinsky	Russian	[43, 10, 26, 11, 7, 5, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sapojnikov	Russian	[43, 10, 26, 11, 7, 9, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Sapon	Russian	[43, 10, 26, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Savinov	Russian	[43, 10, 18, 5, 9, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Scetintsev	Russian	[43, 13, 19, 6, 5, 9, 6, 4, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Scheblykin	Russian	[43, 13, 14, 19, 1, 2, 22, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schebrov	Russian	[43, 13, 14, 19, 1, 8, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepansky	Russian	[43, 13, 14, 19, 26, 10, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepatov	Russian	[43, 13, 14, 19, 26, 10, 6, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepelev	Russian	[43, 13, 14, 19, 26, 19, 2, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepetkov	Russian	[43, 13, 14, 19, 26, 19, 6, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepin	Russian	[43, 13, 14, 19, 26, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepiorko	Russian	[43, 13, 14, 19, 26, 5, 11, 8, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepitsky	Russian	[43, 13, 14, 19, 26, 5, 6, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepkin	Russian	[43, 13, 14, 19, 26, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepotkin	Russian	[43, 13, 14, 19, 26, 11, 6, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepotyev	Russian	[43, 13, 14, 19, 26, 11, 6, 22, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schepovskih	Russian	[43, 13, 14, 19, 26, 11, 18, 4, 17, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schetchikov	Russian	[43, 13, 14, 19, 6, 13, 14, 5, 17, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schetinin	Russian	[43, 13, 14, 19, 6, 5, 9, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
Schetinkin	Russian	[43, 13, 14, 19, 6, 5, 9, 17, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6
